# r_au r_arcsec Inu_beam sig_beam  Tb sig_Tb Tb2 sig_Tb2
2.0950E+02   1.7314E+00    1.6971E-06   1.0826E-06    2.6232E-02   1.6733E-02   1.8856E+00   2.1771E-01   
2.1050E+02   1.7397E+00    9.1588E-07   1.0738E-06    1.4156E-02   1.6597E-02   1.7122E+00   2.2382E-01   
2.1150E+02   1.7479E+00    2.1022E-07   1.0392E-06    3.2493E-03   1.6063E-02   1.4040E+00   3.9138E-01   
2.1250E+02   1.7562E+00    1.4104E-07   1.0467E-06    2.1800E-03   1.6179E-02   1.3386E+00   4.4267E-01   
2.1350E+02   1.7645E+00   -1.1641E-07   1.0848E-06   -1.7993E-03   1.6767E-02          NAN          NAN   
2.1450E+02   1.7727E+00    6.2953E-08   1.1080E-06    9.7305E-04   1.7126E-02   1.2234E+00   5.5391E-01   
2.1550E+02   1.7810E+00    2.9895E-07   1.0821E-06    4.6208E-03   1.6726E-02   1.4672E+00   3.5671E-01   
2.1650E+02   1.7893E+00    4.2723E-07   1.0663E-06    6.6036E-03   1.6481E-02   1.5374E+00   3.0948E-01   
2.1750E+02   1.7975E+00    3.4108E-07   1.0955E-06    5.2720E-03   1.6933E-02   1.4923E+00   3.4303E-01   
2.1850E+02   1.8058E+00    6.8393E-08   1.0831E-06    1.0571E-03   1.6741E-02   1.2343E+00   5.3840E-01   
2.1950E+02   1.8140E+00   -2.2502E-07   1.0287E-06   -3.4781E-03   1.5900E-02          NAN          NAN   
2.2050E+02   1.8223E+00   -4.3131E-07   1.0219E-06   -6.6666E-03   1.5795E-02          NAN          NAN   
2.2150E+02   1.8306E+00   -6.5744E-07   1.0444E-06   -1.0162E-02   1.6143E-02          NAN          NAN   
2.2250E+02   1.8388E+00   -2.7050E-07   1.0655E-06   -4.1810E-03   1.6469E-02          NAN          NAN   
2.2350E+02   1.8471E+00    6.7893E-07   1.0418E-06    1.0494E-02   1.6103E-02   1.6391E+00   2.5078E-01   
2.2450E+02   1.8554E+00    9.0491E-07   1.0442E-06    1.3987E-02   1.6140E-02   1.7092E+00   2.2020E-01   
2.2550E+02   1.8636E+00    5.7880E-07   1.0716E-06    8.9463E-03   1.6563E-02   1.6025E+00   2.7442E-01   
2.2650E+02   1.8719E+00    1.7881E-07   1.0605E-06    2.7638E-03   1.6392E-02   1.3767E+00   4.1637E-01   
2.2750E+02   1.8802E+00   -2.8421E-07   1.0561E-06   -4.3930E-03   1.6324E-02          NAN          NAN   
2.2850E+02   1.8884E+00   -1.0423E-06   1.0194E-06   -1.6111E-02   1.5757E-02          NAN          NAN   
2.2950E+02   1.8967E+00   -1.5302E-06   9.9227E-07   -2.3652E-02   1.5337E-02          NAN          NAN   
2.3050E+02   1.9050E+00   -1.5994E-06   9.8787E-07   -2.4721E-02   1.5269E-02          NAN          NAN   
2.3150E+02   1.9132E+00   -1.4004E-06   9.9447E-07   -2.1646E-02   1.5371E-02          NAN          NAN   
2.3250E+02   1.9215E+00   -7.9595E-07   9.9951E-07   -1.2303E-02   1.5449E-02          NAN          NAN   
2.3350E+02   1.9298E+00    1.0456E-07   1.0196E-06    1.6162E-03   1.5760E-02   1.2934E+00   4.7277E-01   
2.3450E+02   1.9380E+00    9.8153E-07   1.0219E-06    1.5171E-02   1.5795E-02   1.7301E+00   2.0821E-01   
2.3550E+02   1.9463E+00    1.5796E-06   1.0054E-06    2.4415E-02   1.5540E-02   1.8636E+00   2.1225E-01   
2.3650E+02   1.9545E+00    1.3463E-06   9.9519E-07    2.0809E-02   1.5382E-02   1.8165E+00   2.4631E-01   
2.3750E+02   1.9628E+00    7.4125E-07   9.9896E-07    1.1457E-02   1.5441E-02   1.6599E+00   2.3348E-01   
2.3850E+02   1.9711E+00   -3.2567E-09   1.0065E-06   -5.0338E-05   1.5557E-02          NAN          NAN   
2.3950E+02   1.9793E+00   -5.1289E-07   1.0126E-06   -7.9276E-03   1.5651E-02          NAN          NAN   
2.4050E+02   1.9876E+00   -8.0534E-07   1.0331E-06   -1.2448E-02   1.5968E-02          NAN          NAN   
2.4150E+02   1.9959E+00   -6.9273E-07   1.0617E-06   -1.0707E-02   1.6410E-02          NAN          NAN   
2.4250E+02   2.0041E+00   -7.2870E-07   1.0897E-06   -1.1263E-02   1.6843E-02          NAN          NAN   
2.4350E+02   2.0124E+00   -8.6907E-07   1.0793E-06   -1.3433E-02   1.6682E-02          NAN          NAN   
2.4450E+02   2.0207E+00   -6.5434E-07   1.0571E-06   -1.0114E-02   1.6339E-02          NAN          NAN   
2.4550E+02   2.0289E+00   -1.3783E-07   1.0050E-06   -2.1304E-03   1.5534E-02          NAN          NAN   
2.4650E+02   2.0372E+00    3.2673E-07   9.2009E-07    5.0502E-03   1.4222E-02   1.4840E+00   3.1072E-01   
2.4750E+02   2.0455E+00    7.0911E-07   9.1006E-07    1.0961E-02   1.4067E-02   1.6493E+00   2.2183E-01   
2.4850E+02   2.0537E+00    7.3762E-07   9.0997E-07    1.1401E-02   1.4065E-02   1.6587E+00   2.1775E-01   
2.4950E+02   2.0620E+00    8.6267E-07   9.3409E-07    1.3334E-02   1.4438E-02   1.6971E+00   2.0628E-01   
2.5050E+02   2.0702E+00    9.9493E-07   9.7090E-07    1.5378E-02   1.5007E-02   1.7336E+00   4.1134E-01   
2.5150E+02   2.0785E+00    1.0360E-06   9.8622E-07    1.6013E-02   1.5244E-02   1.7443E+00   3.7391E-01   
2.5250E+02   2.0868E+00    8.6207E-07   9.9543E-07    1.3325E-02   1.5386E-02   1.6969E+00   2.1699E-01   
2.5350E+02   2.0950E+00    5.1886E-07   9.9799E-07    8.0199E-03   1.5426E-02   1.5785E+00   2.7300E-01   
2.5450E+02   2.1033E+00    3.3620E-07   1.0014E-06    5.1965E-03   1.5478E-02   1.4895E+00   3.2513E-01   
2.5550E+02   2.1116E+00    2.1911E-07   9.8576E-07    3.3867E-03   1.5237E-02   1.4111E+00   3.7410E-01   
2.5650E+02   2.1198E+00    2.2291E-08   9.7135E-07    3.4455E-04   1.5014E-02   1.1014E+00   6.3184E-01   
2.5750E+02   2.1281E+00    1.9359E-07   9.7357E-07    2.9923E-03   1.5048E-02   1.3899E+00   3.8649E-01   
2.5850E+02   2.1364E+00    8.8441E-08   9.6327E-07    1.3670E-03   1.4889E-02   1.2694E+00   4.7883E-01   
2.5950E+02   2.1446E+00   -3.6890E-07   9.5633E-07   -5.7020E-03   1.4782E-02          NAN          NAN   
2.6050E+02   2.1529E+00   -8.6902E-07   9.9131E-07   -1.3432E-02   1.5322E-02          NAN          NAN   
2.6150E+02   2.1612E+00   -8.7510E-07   9.9768E-07   -1.3526E-02   1.5421E-02          NAN          NAN   
2.6250E+02   2.1694E+00   -1.7206E-07   9.7803E-07   -2.6595E-03   1.5117E-02          NAN          NAN   
2.6350E+02   2.1777E+00    7.6338E-07   9.8080E-07    1.1799E-02   1.5160E-02   1.6670E+00   2.2710E-01   
2.6450E+02   2.1860E+00    1.0629E-06   9.8900E-07    1.6429E-02   1.5287E-02   1.7511E+00   3.5072E-01   
2.6550E+02   2.1942E+00    3.5303E-07   9.9472E-07    5.4567E-03   1.5375E-02   1.4991E+00   3.1780E-01   
2.6650E+02   2.2025E+00   -9.4670E-07   1.0020E-06   -1.4633E-02   1.5488E-02          NAN          NAN   
2.6750E+02   2.2107E+00   -1.8621E-06   9.9455E-07   -2.8782E-02   1.5372E-02          NAN          NAN   
2.6850E+02   2.2190E+00   -2.0381E-06   9.6053E-07   -3.1502E-02   1.4847E-02          NAN          NAN   
2.6950E+02   2.2273E+00   -1.4353E-06   9.5592E-07   -2.2185E-02   1.4775E-02          NAN          NAN   
2.7050E+02   2.2355E+00   -6.3464E-07   9.8255E-07   -9.8094E-03   1.5187E-02          NAN          NAN   
2.7150E+02   2.2438E+00   -3.7336E-07   9.6777E-07   -5.7709E-03   1.4959E-02          NAN          NAN   
2.7250E+02   2.2521E+00   -5.6600E-07   9.6037E-07   -8.7485E-03   1.4844E-02          NAN          NAN   
2.7350E+02   2.2603E+00   -6.9789E-07   9.3516E-07   -1.0787E-02   1.4454E-02          NAN          NAN   
2.7450E+02   2.2686E+00   -4.6574E-07   9.0367E-07   -7.1988E-03   1.3968E-02          NAN          NAN   
2.7550E+02   2.2769E+00   -3.5191E-07   9.0133E-07   -5.4394E-03   1.3932E-02          NAN          NAN   
2.7650E+02   2.2851E+00   -1.4070E-07   9.0074E-07   -2.1748E-03   1.3922E-02          NAN          NAN   
2.7750E+02   2.2934E+00    3.6204E-07   9.0694E-07    5.5959E-03   1.4018E-02   1.5040E+00   2.9571E-01   
2.7850E+02   2.3017E+00    8.3716E-07   9.1269E-07    1.2940E-02   1.4107E-02   1.6896E+00   2.0548E-01   
2.7950E+02   2.3099E+00    1.1917E-06   9.0080E-07    1.8420E-02   1.3923E-02   1.7822E+00   2.4527E-01   
2.8050E+02   2.3182E+00    1.4784E-06   9.1570E-07    2.2851E-02   1.4154E-02   1.8438E+00   2.0101E-01   
2.8150E+02   2.3264E+00    1.6952E-06   9.4574E-07    2.6202E-02   1.4618E-02   1.8852E+00   1.8520E-01   
2.8250E+02   2.3347E+00    1.3344E-06   9.5809E-07    2.0625E-02   1.4809E-02   1.8140E+00   2.3584E-01   
2.8350E+02   2.3430E+00    7.6694E-07   9.5876E-07    1.1854E-02   1.4819E-02   1.6681E+00   2.2265E-01   
2.8450E+02   2.3512E+00    3.7743E-09   9.3658E-07    5.8338E-05   1.4476E-02   9.4097E-01   7.7802E-01   
2.8550E+02   2.3595E+00   -3.7492E-07   9.1455E-07   -5.7950E-03   1.4136E-02          NAN          NAN   
2.8650E+02   2.3678E+00   -2.8849E-07   9.0785E-07   -4.4591E-03   1.4032E-02          NAN          NAN   
2.8750E+02   2.3760E+00   -1.0228E-07   9.1684E-07   -1.5809E-03   1.4171E-02          NAN          NAN   
2.8850E+02   2.3843E+00   -3.7464E-07   8.9522E-07   -5.7907E-03   1.3837E-02          NAN          NAN   
2.8950E+02   2.3926E+00   -8.6473E-07   8.7301E-07   -1.3366E-02   1.3494E-02          NAN          NAN   
2.9050E+02   2.4008E+00   -1.1764E-06   8.9453E-07   -1.8183E-02   1.3826E-02          NAN          NAN   
2.9150E+02   2.4091E+00   -1.2437E-06   9.1617E-07   -1.9224E-02   1.4161E-02          NAN          NAN   
2.9250E+02   2.4174E+00   -7.7483E-07   8.9811E-07   -1.1976E-02   1.3882E-02          NAN          NAN   
2.9350E+02   2.4256E+00   -2.2964E-07   8.7808E-07   -3.5495E-03   1.3572E-02          NAN          NAN   
2.9450E+02   2.4339E+00    1.7386E-08   8.8511E-07    2.6873E-04   1.3681E-02   1.0758E+00   6.3271E-01   
2.9550E+02   2.4421E+00   -4.2488E-07   8.9242E-07   -6.5672E-03   1.3794E-02          NAN          NAN   
2.9650E+02   2.4504E+00   -1.8773E-07   8.8795E-07   -2.9017E-03   1.3725E-02          NAN          NAN   
2.9750E+02   2.4587E+00    6.4298E-07   8.8669E-07    9.9384E-03   1.3705E-02   1.6264E+00   2.2754E-01   
2.9850E+02   2.4669E+00    9.5884E-07   8.8644E-07    1.4821E-02   1.3701E-02   1.7240E+00   3.3493E-01   
2.9950E+02   2.4752E+00    4.7857E-07   8.7415E-07    7.3971E-03   1.3511E-02   1.5611E+00   2.5681E-01   
